unitid,peo1istr,peo2istr,peo3istr,peo4istr,peo5istr,peo6istr,cntlaffi,pubprime,pubsecon,relaffil,level1,level2,level3,level4,level5,level6,level7,level8,level9,level10,level11,level12,fopna,fopna1,fopna2,accrd1,accrd2,regaccrd,accrd3,accrd4,saccr,openadmp,admcon1,admcon2,admcon3,admcon4,admcon5,admcon6,admcon7,admcon8,appdate,"xapplcnm",applcnm,"xapplcnw",applcnw,"xadmssnm",admssnm,"xadmssnw",admssnw,"xenrlftm",enrlftm,"xenrlftw",enrlftw,"xenrlptm",enrlptm,"xenrlptw",enrlptw,satactdt,"xsatnum",satnum,"xsatpct",satpct,"xactnum",actnum,"xactpct",actpct,"xsatvr25",satvr25,"xsatvr75",satvr75,"xsatmt25",satmt25,"xsatmt75",satmt75,"xactcm25",actcm25,"xactcm75",actcm75,"xacten25",acten25,"xacten75",acten75,"xactmt25",actmt25,"xactmt75",actmt75,credits1,credits2,credits3,credits4,slo1,slo2,slo3,slo4,slo5,slo51,slo52,slo53,slo6,slo7,slo8,slo81,slo82,slo83,slo9,yrscoll,stusrv1,stusrv2,stusrv3,stusrv4,stusrv8,stusrv9,libfac,athassoc,assoc1,assoc2,assoc3,assoc4,assoc5,assoc6,sport1,confno1,sport2,confno2,sport3,confno3,sport4,confno4,insttoyr,pctpost,calsys,apfee,"xappfeeu",applfeeu,"xappfeeg",applfeeg,"xappfeep",applfeep,ft_ug,ft_ftug,ft_gd,ft_fp,pt_ug,pt_ftug,pt_gd,tuitvary,room,"xroomcap",roomcap,board,"xmealswk",mealswk,"xroomamt",roomamt,"xbordamt",boardamt,"xrmbdamt",rmbrdamt,"xenrlm",enrlm,"xenrlw",enrlw,"xenrlt",enrlt,"xapplcn",applcn,"xadmssn",admssn,"xenrlft",enrlft,"xenrlpt",enrlpt
153250,0,1,0,0,0,0,4,-2,-2,35,0,0,1,0,1,0,1,0,0,0,0,0,2,0,0,1,1,5,1,0,2,2,1,2,1,1,3,3,1,1,2,"R",374,"R",406,"R",344,"R",373,"R",163,"R",174,"R",2,"R",5,2,"R",48,"R",14,"R",315,"R",92,"R",490,"R",620,"R",530,"R",650,"R",22,"R",28,"R",21,"R",27,"R",23,"R",29,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,2,-2,1,311,1,311,1,311,-2,-2,1,1,"R",25,"R",25,"A",,1,1,1,2,1,1,1,2,1,"R",1236,1,"R",21,"R",2310,"R",2090,"A",,"R",165,"R",179,"R",344,"R",780,"R",717,"R",337,"R",7
153269,0,1,1,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,1,1,1,1,0,2,0,0,1,1,5,1,0,1,2,2,2,1,2,2,3,1,1,2,"R",1222,"R",1952,"R",997,"R",1650,"R",339,"R",476,"B",,"B",,2,"R",160,"R",20,"R",782,"R",96,"R",530,"R",650,"R",550,"R",650,"R",23,"R",28,"R",22,"R",28,"R",23,"R",28,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,129,1,123,2,-2,1,123,-2,-2,1,1,"R",25,"R",25,"R",40,1,1,1,1,1,1,1,2,1,"R",1732,2,"A",,"R",2760,"R",2940,"A",,"R",339,"R",476,"R",815,"R",3174,"R",2647,"R",815,"B",
153278,0,1,1,0,0,0,4,-2,-2,66,0,0,1,0,1,0,1,0,1,1,0,0,2,0,0,1,1,5,1,0,1,2,1,1,1,2,1,3,1,1,2,"R",549,"R",197,"R",437,"R",172,"R",225,"R",78,"R",1,"R",0,2,"R",57,"R",20,"R",245,"R",85,"R",390,"R",540,"R",410,"R",560,"R",18,"R",23,"R",16,"R",22,"R",17,"R",23,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,176,1,176,1,176,1,176,-2,-2,1,1,"R",25,"R",30,"R",30,1,1,1,1,1,1,1,2,1,"R",623,1,"R",18,"R",2620,"R",2810,"A",,"R",226,"R",78,"R",304,"R",746,"R",609,"R",303,"R",1
153296,1,1,-2,1,1,1,1,4,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,5,1,0,2,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,1,"R",355,1,"R",19,"R",2300,"R",1560,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
153302,0,1,0,0,0,0,4,-2,-2,28,0,1,1,1,1,0,0,0,0,0,0,0,2,0,0,1,0,-2,0,0,1,2,1,2,1,2,1,3,1,1,2,"R",57,"R",78,"R",49,"R",69,"R",42,"R",57,"R",0,"R",1,2,"R",22,"R",22,"R",56,"R",56,"R",490,"R",660,"R",490,"R",640,"R",16,"R",26,"R",19,"R",27,"R",17,"R",24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-2,0,1,1,0,0,0,1,1,0,0,0,0,1,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",25,"A",,"A",,1,1,2,2,1,1,2,2,1,"R",400,1,"R",21,"A",,"A",,"R",3480,"R",42,"R",58,"R",100,"R",135,"R",118,"R",99,"R",1
153311,1,1,-2,1,1,1,1,8,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,5,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,1,"R",75,3,"A",,"R",3070,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
153320,1,1,0,0,0,0,4,-2,-2,54,0,1,1,0,1,0,1,0,0,1,0,0,2,0,0,1,1,5,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,-2,1,1,1,1,0,0,1,1,0,0,0,0,1,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",25,"R",25,"R",25,1,1,1,1,1,1,1,2,1,"R",355,1,"R",19,"R",1866,"R",2140,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
153339,1,0,-2,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,-2,1,0,-2,1,0,1,2,3,3,2,3,2,3,3,3,2,"R",0,"R",8,"R",0,"R",7,"R",0,"R",7,"R",0,"R",0,3,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,1,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,7,1,"R",55,"A",,"A",,1,1,-2,-2,2,2,-2,-2,2,"A",,3,"A",,"A",,"A",,"A",,"R",0,"R",7,"R",7,"R",8,"R",7,"R",7,"R",0
153366,0,1,0,0,0,0,4,-2,-2,99,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,1,1,5,1,0,1,2,1,1,1,2,2,3,1,1,2,"R",556,"R",460,"R",315,"R",270,"R",131,"R",122,"R",0,"R",1,2,"R",57,"R",23,"R",146,"R",58,"R",410,"R",530,"R",450,"R",560,"R",18,"R",24,"R",17,"R",24,"R",16,"R",25,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,320,1,320,1,320,1,320,-2,-2,4,1,"R",50,"R",100,"A",,1,1,1,2,1,1,1,2,1,"R",735,1,"R",19,"R",1770,"R",2980,"A",,"R",131,"R",123,"R",254,"R",1016,"R",585,"R",253,"R",1
153375,0,1,0,0,0,0,4,-2,-2,39,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,1,1,5,1,0,1,2,1,1,1,2,3,3,1,1,2,"R",152,"R",286,"R",138,"R",266,"R",55,"R",105,"R",5,"R",3,2,"R",3,"R",2,"R",159,"R",95,"R",300,"R",520,"R",440,"R",560,"R",18,"R",23,"R",17,"R",23,"R",17,"R",23,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,0,1,0,0,0,0,2,-2,1,321,1,321,1,321,-2,-2,1,1,"R",35,"R",0,"A",,1,1,1,2,1,1,1,2,1,"R",381,1,"R",20,"A",,"A",,"R",5008,"R",60,"R",108,"R",168,"R",438,"R",404,"R",160,"R",8
153384,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,5,1,0,2,2,1,1,1,2,1,3,1,1,2,"R",1073,"R",1211,"R",646,"R",797,"R",190,"R",214,"R",0,"R",0,2,"R",226,"R",56,"R",176,"R",44,"R",610,"R",730,"R",630,"R",720,"R",25,"R",32,"R",27,"R",32,"R",26,"R",31,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,-2,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,182,1,182,1,182,1,182,-2,-2,1,1,"R",30,"A",,"A",,1,1,2,2,1,2,2,2,1,"R",1265,1,"R",21,"R",3080,"R",3490,"A",,"R",190,"R",214,"R",404,"R",2284,"R",1443,"R",404,"R",0
153409,1,1,0,0,0,0,2,-2,-2,-2,1,1,1,0,1,0,0,0,0,0,0,0,2,0,0,1,1,5,1,0,2,2,3,3,1,3,3,3,1,1,1,"R",22,"R",39,"R",20,"R",36,"R",20,"R",36,"R",0,"R",0,3,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,2,1,"R",25,"A",,"A",,1,1,2,2,2,2,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"R",20,"R",36,"R",56,"R",61,"R",56,"R",56,"R",0
153418,0,1,0,0,0,0,2,-2,-2,-2,1,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,1,5,1,0,2,2,3,3,1,3,3,3,1,1,1,"R",26,"R",47,"R",26,"R",47,"R",19,"R",36,"R",2,"R",1,3,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,2,1,"R",25,"A",,"A",,1,1,2,2,2,2,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"R",21,"R",37,"R",58,"R",73,"R",73,"R",55,"R",3
153427,1,1,0,0,0,0,2,-2,-2,-2,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,-2,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",25,"A",,"A",,1,1,2,2,2,2,2,2,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
153445,1,1,-2,1,1,1,1,8,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,5,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
153463,1,0,-2,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,-2,1,0,-2,0,0,1,3,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,2,-2,-2,2,2,-2,2,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
153472,1,1,-2,1,1,0,1,4,2,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,5,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,2,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,1,"R",583,1,"R",18,"R",1650,"R",2238,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
153524,1,1,-2,1,1,1,1,2,8,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,5,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,1,"R",623,1,"R",19,"A",,"A",,"R",4110,"A",,"A",,"A",,"A",,"A",,"A",,"A",
153533,1,1,-2,1,1,1,1,9,2,-2,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,1,1,5,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,1,"R",335,1,"R",15,"R",2000,"R",1700,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
153542,1,1,-2,0,0,0,4,-2,-2,55,0,0,0,1,0,0,0,0,0,0,0,0,2,0,-2,1,0,-2,0,0,1,2,2,2,1,2,2,3,2,3,2,"R",10,"R",35,"R",6,"R",10,"R",6,"R",10,"R",0,"R",0,3,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,0,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,-2,-2,2,2,-2,2,2,"A",,3,"A",,"A",,"A",,"A",,"R",6,"R",10,"R",16,"R",45,"R",16,"R",16,"R",0
153588,1,0,-2,0,0,0,2,-2,-2,-2,0,1,0,1,0,0,0,0,0,0,0,0,2,0,-2,1,0,-2,0,0,1,2,2,2,2,3,2,3,2,3,1,"R",14,"R",19,"R",9,"R",15,"R",9,"R",15,"R",0,"R",0,3,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,7,1,"R",100,"A",,"A",,1,1,-2,-2,2,2,-2,-2,2,"A",,3,"A",,"A",,"A",,"A",,"R",9,"R",15,"R",24,"R",33,"R",24,"R",24,"R",0
153597,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,1,0,0,0,0,0,0,0,0,2,0,-2,1,0,-2,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,3,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,7,1,"R",20,"A",,"A",,1,1,-2,-2,2,2,-2,-2,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
153603,0,1,1,0,0,0,1,2,0,-2,0,0,0,0,1,0,1,0,1,1,0,0,2,0,0,1,1,5,0,0,1,2,1,1,1,1,3,3,1,1,2,"R",4931,"R",4104,"R",4388,"R",3728,"R",2149,"R",1653,"R",50,"R",45,2,"R",603,"R",15,"R",3737,"R",96,"R",520,"R",650,"R",560,"R",680,"R",22,"R",27,"R",22,"R",28,"R",21,"R",27,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,108,1,108,2,-2,1,108,-2,-2,1,1,"R",30,"R",30,"R",30,1,1,1,1,1,1,1,1,1,"R",8624,2,"A",,"R",3040,"R",3200,"A",,"R",2199,"R",1698,"R",3897,"R",9035,"R",8116,"R",3802,"R",95
153621,0,1,0,1,0,0,4,-2,-2,71,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,5,1,0,1,2,1,1,1,2,2,2,1,1,2,"R",408,"R",256,"R",263,"R",164,"R",76,"R",42,"R",1,"R",0,2,"R",8,"R",7,"R",110,"R",93,"B",,"B",,"B",,"B",,"R",16,"R",21,"R",15,"R",21,"R",15,"R",21,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,-2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,342,1,321,1,321,1,321,-2,-2,4,2,"A",,"A",,"A",,1,1,2,2,1,1,2,2,1,"R",465,1,"R",19,"R",1950,"R",2880,"A",,"R",77,"R",42,"R",119,"R",664,"R",427,"R",118,"R",1
153630,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,5,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,1,"R",500,1,"R",16,"R",2200,"R",1850,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
153658,0,1,1,0,0,0,1,2,0,-2,0,0,0,1,1,0,1,1,1,1,1,0,2,0,0,0,1,5,0,0,1,2,2,1,1,1,3,3,1,1,2,"R",5974,"R",7363,"R",4693,"R",6286,"R",1742,"R",2298,"R",19,"R",24,2,"R",566,"R",14,"R",3928,"R",96,"R",530,"R",640,"R",540,"R",660,"R",22,"R",27,"R",21,"R",27,"R",22,"R",27,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,107,1,107,1,107,1,107,-2,-2,1,1,"R",30,"R",30,"R",30,1,1,1,1,1,1,1,1,1,"R",5556,1,"R",20,"R",3071,"R",2630,"A",,"R",1761,"R",2322,"R",4083,"R",13337,"R",10979,"R",4040,"R",43
153737,1,1,-2,1,1,1,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,5,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,2,"A",,"A",,"A",,1,1,2,-2,1,1,2,1,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
153746,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,1,0,0,0,0,0,0,0,0,2,0,-2,1,0,-2,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,7,1,"R",50,"A",,"A",,1,1,-2,-2,2,2,-2,-2,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
153764,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,1,0,0,0,0,0,0,0,0,2,0,-2,1,0,-2,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,7,1,"R",50,"A",,"A",,1,1,-2,-2,2,2,-2,-2,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
153773,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,1,0,0,0,0,0,0,0,0,2,0,-2,1,0,-2,0,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,7,1,"R",50,"A",,"A",,1,1,-2,-2,1,1,-2,-2,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
153782,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,1,0,0,0,0,0,0,0,0,2,0,-2,1,0,-2,1,0,1,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,7,1,"R",50,"A",,"A",,1,1,-2,-2,2,2,-2,-2,2,"A",,3,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",
153825,0,1,1,0,0,0,4,-2,-2,30,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,5,1,0,1,2,1,2,1,1,2,3,1,1,2,"R",903,"R",641,"R",540,"R",561,"R",208,"R",204,"R",0,"R",0,2,"R",11,"R",3,"R",400,"R",97,"R",490,"R",565,"R",510,"R",585,"R",20,"R",25,"R",19,"R",25,"R",18,"R",25,1,1,1,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,176,1,176,1,176,1,176,-2,-2,1,1,"R",25,"R",25,"A",,1,1,1,2,1,1,1,2,1,"R",1098,1,"R",18,"R",2900,"R",2995,"A",,"R",208,"R",204,"R",412,"R",1544,"R",1101,"R",412,"R",0
153834,0,1,0,0,0,0,4,-2,-2,39,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,5,0,0,1,2,1,1,1,2,1,3,1,1,2,"R",957,"R",1157,"R",644,"R",969,"R",270,"R",397,"R",0,"R",1,2,"R",109,"R",16,"R",638,"R",96,"R",540,"R",640,"R",550,"R",670,"R",22,"R",28,"R",22,"R",28,"R",21,"R",27,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,-2,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,176,1,176,1,176,1,176,-2,-2,4,1,"R",25,"A",,"A",,1,1,2,2,1,1,2,2,1,"R",2159,1,"R",20,"R",2000,"R",2100,"A",,"R",270,"R",398,"R",668,"R",2114,"R",1613,"R",667,"R",1
153861,0,1,0,1,0,0,3,-2,-2,-2,1,1,0,0,1,1,1,0,1,0,0,1,2,0,0,0,1,5,0,0,2,2,1,3,1,3,1,3,1,1,2,"R",58,"R",33,"R",38,"R",25,"R",32,"R",23,"R",3,"R",1,3,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,"B",,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,-2,1,1,0,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,-2,1,1,"R",25,"R",40,"A",,1,1,1,2,1,1,1,2,1,"R",320,1,"R",21,"R",2720,"R",2480,"A",,"R",35,"R",24,"R",59,"R",91,"R",63,"R",55,"R",4
