UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL9,LEVEL10,LEVEL11,LEVEL12,OPENADMP,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,APPDATE,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,SATACTDT,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT75,SATMT75,XACTCM25,ACTCM25,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT75,ACTMT75,CREDITS1,CREDITS2,CREDITS3,CREDITS4,SLO3,SLO5,SLO51,SLO52,SLO53,SLO6,SLO7,SLO8,SLO81,SLO82,SLO83,SLO9,YRSCOLL,STUSRV1,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBFAC,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4,PCTPOST,CALSYS,APFEE,XAPPFEEU,APPLFEEU,XAPPFEEG,APPLFEEG,XAPPFEEP,APPLFEEP,FT_UG,FT_FTUG,FT_GD,FT_FP,PT_UG,PT_FTUG,PT_GD,PT_FP,TUITVARY,ROOM,XROOMCAP,ROOMCAP,BOARD,XMEALSWK,MEALSWK,XROOMAMT,ROOMAMT,XBORDAMT,BOARDAMT,XRMBDAMT,RMBRDAMT,ALLONCAM,XENRLM,ENRLM,XENRLW,ENRLW,XENRLT,ENRLT,XAPPLCN,APPLCN,XADMSSN,ADMSSN,XENRLFT,ENRLFT,XENRLPT,ENRLPT  
173470,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6,1,"R",150,"A",.,"A",.,1,1,-2,-2,2,2,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
173489,0,1,-2,0,0,0,2,-2,-2,-2,0,1,1,0,0,0,0,0,0,0,0,0,2,3,3,1,3,1,3,3,3,-1,2,"R",78,"R",439,"R",19,"R",85,"R",18,"R",77,"R",1,"R",8,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,2,1,"R",35,"A",.,"A",.,1,1,-2,-2,1,1,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",19,"R",85,"R",104,"R",517,"R",104,"R",95,"R",9
173559,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",20,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,1,"R",150,3,"A",.,"R",2750,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
173629,1,1,0,0,0,0,2,-2,-2,-2,1,1,1,0,1,0,1,0,0,0,0,0,2,3,3,3,3,3,3,2,3,1,2,"R",77,"R",166,"R",40,"R",88,"R",34,"R",62,"R",6,"R",26,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,2,1,"R",50,"R",100,"A",.,1,1,1,2,1,1,1,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",40,"R",88,"R",128,"R",243,"R",128,"R",96,"R",32
173638,1,1,-2,1,0,0,1,2,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",20,"A",.,"A",.,1,1,2,-2,1,1,2,-2,2,1,"R",56,3,"A",.,"R",1994,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
173647,0,1,0,0,0,0,4,-2,-2,39,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,1,1,1,3,1,1,-1,2,"R",1090,"R",1601,"R",837,"R",1307,"R",298,"R",408,"R",0,"R",0,2,"R",149,"R",21,"R",697,"R",99,"R",570,"R",670,"R",560,"R",680,"R",23,"R",28,"R",23,"R",29,"R",23,"R",28,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,-2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,1,183,1,183,1,183,1,183,-2,4,2,"A",.,"A",.,"A",.,1,1,2,2,1,2,2,2,2,1,"R",2079,2,"A",.,"R",3700,"R",2400,"A",.,1,"R",298,"R",408,"R",706,"R",2691,"R",2144,"R",706,"R",0
173665,0,1,1,0,0,0,4,-2,-2,71,0,0,0,0,1,1,1,1,1,1,1,0,2,1,2,2,3,2,3,1,1,-1,2,"R",735,"R",1073,"R",561,"R",856,"R",193,"R",267,"R",1,"B",.,1,"R",82,"R",18,"R",420,"R",94,"R",540,"R",630,"R",500,"R",630,"R",21,"R",27,"R",21,"R",27,"R",21,"R",27,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,183,1,183,1,183,1,183,-2,4,2,"A",.,"A",.,"A",.,1,1,1,1,1,1,1,1,2,1,"R",922,2,"A",.,"R",3340,"R",3340,"A",.,2,"R",194,"R",267,"R",462,"R",1808,"R",1417,"R",461,"R",1
173708,1,1,-2,0,1,0,1,2,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",20,"A",.,"A",.,1,1,2,-2,1,1,2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
173726,1,0,-2,0,0,0,2,-2,-2,-2,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,6,1,"R",150,"A",.,"A",.,1,1,-2,-2,2,2,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
173735,1,1,-2,0,1,0,1,2,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",20,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
173744,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,1,"R",200,"A",.,"A",.,1,1,-2,-2,1,1,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
173799,1,1,-2,0,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",20,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
173805,1,1,-2,1,1,0,1,2,0,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",20,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,1,"R",108,2,"A",.,"R",3000,"R",1600,"A",.,1,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
173887,0,1,0,0,0,0,2,-2,-2,-2,0,1,1,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,2,1,"R",50,"A",.,"A",.,1,1,2,2,1,1,2,2,2,1,"R",232,3,"A",.,"R",7160,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
173896,0,1,0,0,0,0,4,-2,-2,39,0,0,0,0,0,1,1,0,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"A",.,"R",50,"R",50,2,2,1,1,2,2,1,1,2,1,"R",284,2,"A",.,"R",2655,"R",2150,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
173902,0,1,0,0,0,0,4,-2,-2,66,0,0,0,0,1,0,0,0,0,0,0,0,2,3,3,1,2,1,3,1,1,3,2,"R",1874,"R",2441,"R",786,"R",1107,"R",204,"R",287,"R",0,"R",0,2,"R",377,"R",77,"R",266,"R",54,"R",630,"R",740,"R",630,"R",710,"R",28,"R",32,"R",28,"R",34,"R",27,"R",31,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,342,1,183,1,183,1,183,-2,1,1,"R",40,"A",.,"A",.,1,1,2,2,1,2,2,2,2,1,"R",1319,1,"R",19,"R",4084,"R",3774,"A",.,1,"R",204,"R",287,"R",491,"R",4315,"R",1893,"R",491,"R",0
173911,1,1,-2,0,1,0,1,2,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",20,"A",.,"A",.,1,1,2,-2,1,1,2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
173920,0,1,0,0,0,0,1,2,0,-2,1,0,1,0,1,1,1,1,0,0,0,0,2,3,1,1,1,3,1,1,1,-1,2,"R",2606,"R",2999,"R",2268,"R",2767,"R",1055,"R",1175,"R",14,"R",11,2,"B",.,"B",.,"R",2136,"R",95,"B",.,"B",.,"B",.,"B",.,"R",19,"R",24,"R",18,"R",23,"R",18,"R",24,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,152,1,152,1,152,1,152,-2,1,1,"R",20,"R",40,"A",.,1,1,1,2,1,1,1,2,1,1,"R",2888,1,"R",19,"A",.,"A",.,"R",4874,2,"R",1069,"R",1186,"R",2255,"R",5605,"R",5035,"R",2230,"R",25
173939,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,2,3,3,3,3,3,1,3,3,3,2,"R",4,"R",124,"R",4,"R",121,"R",4,"R",121,"R",0,"R",0,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,0,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,1,"R",100,"A",.,"A",.,1,1,-2,-2,2,2,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",4,"R",121,"R",125,"R",132,"R",125,"R",125,"R",0
173957,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,0,0,0,0,0,1,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"A",.,"A",.,"R",75,2,2,2,1,2,2,2,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
173966,1,1,1,0,0,0,3,-2,-2,-2,1,1,0,1,0,1,1,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,6,1,"R",25,"R",50,"A",.,1,2,1,2,2,2,1,2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
173984,1,1,0,0,0,0,2,-2,-2,-2,0,0,1,0,1,0,1,0,1,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",50,"R",50,"A",.,1,1,1,2,1,1,1,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
173993,1,1,-2,1,0,0,1,2,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",20,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,1,"R",96,3,"A",.,"R",2750,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
174020,0,1,0,0,0,0,1,2,0,-2,1,1,0,0,1,1,1,1,0,0,0,0,2,2,2,1,3,3,3,2,1,3,2,"R",90,"R",127,"R",52,"R",70,"R",24,"R",29,"R",10,"R",21,3,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,-2,0,1,0,0,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",20,"R",20,"A",.,1,1,1,2,1,1,1,2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",34,"R",50,"R",84,"R",217,"R",122,"R",53,"R",31
174066,0,1,1,1,0,0,1,2,0,-2,1,1,0,1,1,1,1,0,1,1,1,0,2,2,1,1,1,3,3,1,1,-1,2,"R",9548,"R",10912,"R",6360,"R",7899,"R",2415,"R",2851,"R",12,"R",17,2,"R",1027,"R",19,"R",5005,"R",94,"R",540,"R",660,"R",570,"R",690,"R",23,"R",28,"R",21,"R",28,"R",22,"R",28,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,107,1,107,1,107,1,107,-2,1,1,"R",45,"R",55,"R",75,1,1,1,1,1,1,1,1,1,1,"R",6650,2,"A",.,"R",3886,"R",2836,"A",.,2,"R",2427,"R",2868,"R",5305,"R",20573,"R",14309,"R",5276,"R",29
174075,1,1,0,1,0,0,1,2,0,-2,1,0,1,0,1,0,0,0,0,0,0,0,2,2,1,1,1,3,3,2,1,-1,2,"R",243,"R",167,"R",209,"R",153,"R",108,"R",84,"R",0,"R",4,2,"R",8,"R",4,"R",169,"R",85,"R",385,"R",605,"R",417,"R",585,"R",18,"R",24,"R",17,"R",23,"R",17,"R",24,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,155,1,155,1,155,2,-2,-2,1,1,"R",25,"A",.,"A",.,1,1,2,2,1,1,2,2,2,1,"R",436,2,"A",.,"R",2458,"R",2580,"A",.,2,"R",108,"R",88,"R",198,"R",415,"R",365,"R",194,"R",4
174118,1,1,-2,0,0,0,2,-2,-2,-2,1,1,1,0,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",50,"A",.,"A",.,1,1,-2,-2,2,2,-2,-2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
174127,0,1,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,1,1,0,0,0,0,0,2,1,3,1,3,1,1,1,1,3,2,"R",216,"R",246,"R",165,"R",190,"R",85,"R",90,"R",0,"R",2,2,"R",38,"R",24,"R",122,"R",76,"B",.,"B",.,"B",.,"B",.,"R",20,"R",25,"R",20,"R",25,"R",20,"R",25,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",35,"R",50,"A",.,1,1,1,2,1,1,1,2,2,1,"R",280,3,"A",.,"R",3770,"A",.,"A",.,2,"R",85,"R",92,"R",177,"R",462,"R",355,"R",175,"R",2
174136,1,1,-2,1,1,0,1,2,0,-2,1,1,1,1,0,0,0,0,0,0,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",20,"A",.,"A",.,1,1,2,-2,1,1,2,-2,1,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
174154,0,1,0,0,0,0,2,-2,-2,-2,0,1,1,0,1,0,0,0,0,0,0,0,2,3,3,2,3,3,3,1,2,1,2,"R",8,"R",76,"R",6,"R",59,"R",5,"R",34,"R",0,"R",16,2,"R",0,"R",0,"R",0,"R",0,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,"B",.,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",25,"A",.,"A",.,1,1,2,2,1,1,2,2,2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"R",5,"R",50,"R",55,"R",84,"R",65,"R",39,"R",16
174190,1,0,-2,0,0,0,2,-2,-2,-2,1,1,0,0,-2,-2,-2,-2,-2,-2,-2,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,-2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,-2,0,1,1,1,0,0,1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,7,1,"R",50,"A",.,"A",.,1,1,-2,-2,2,2,-2,-2,-2,2,"A",.,3,"A",.,"A",.,"A",.,"A",.,2,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.
174206,0,1,0,0,0,0,4,-2,-2,48,0,0,1,0,1,0,0,0,0,0,0,0,2,1,1,1,2,1,3,1,1,3,2,"R",22,"R",33,"R",16,"R",29,"R",12,"R",14,"R",4,"R",6,2,"R",0,"R",0,"R",23,"R",88,"B",.,"B",.,"B",.,"B",.,"R",19,"R",23,"R",16,"R",25,"R",17,"R",25,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,-2,1,1,1,1,0,0,1,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2,-2,1,1,"R",30,"A",.,"A",.,1,1,2,2,1,1,2,2,2,1,"R",95,3,"A",.,"R",2250,"A",.,"A",.,1,"R",16,"R",20,"R",36,"R",55,"R",45,"R",26,"R",10
174233,0,1,1,1,0,0,1,2,0,-2,1,1,0,0,1,1,1,0,0,1,0,0,2,2,1,1,1,3,3,1,1,-1,2,"R",3174,"R",3166,"R",2489,"R",2686,"R",1099,"R",1027,"R",12,"R",8,2,"R",90,"R",4,"R",2135,"R",98,"R",517,"R",630,"R",497,"R",630,"R",21,"R",25,"R",19,"R",25,"R",20,"R",26,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,0,-2,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,155,1,155,1,155,1,155,-2,1,1,"R",35,"R",55,"R",75,1,1,1,1,1,1,1,1,1,1,"R",3021,2,"A",.,"A",.,"A",.,"R",5546,2,"R",1111,"R",1035,"R",2164,"R",6417,"R",5223,"R",2144,"R",20
